bathroom,cancellation,distance,entertainment,kitchen,length,location,name,price_monthly,price_nightly,price_weekly,rv_details,sleeps,temperature_control,vehicle_type,year
"Bathroom Sink,Toilet,Shower",Standard,"62.6 miles from St Louis, MO","CD Player,AM/FM Radio","Slide Out,Range (Stove),Microwave,Kitchen Sink,Refrigerator",30.0ft,"Irondale, MO",2017 Keystone Hideout 272 LHS Ozark Geta...,"$2,300",$100,$600,"Year - 2017,Manufacturer - Keystone RV,Make - Hideout,Model - 272LHS,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 5,Number of Bunk Beds - 2,Slides - 1,Length - 30.0 ft,Height - 11.0 ft",8,"Hot & Cold Water Supply,Roof Air Conditioning",Travel Trailer,2017
"Shower,Toilet,Bathroom Sink",Strict,"33.7 miles from St Louis, MO","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",34.5ft,"O'Fallon, MO",2019 Prime Time Tracer,"$3,000",$121,$800,"Year - 2019,Manufacturer - Prime Time RV,Make - Tracer,Model - 291BR,Class - Travel Trailer,Sleeps - 10,Total Number of Beds - 4,Slides - 1,Fresh water tank - 40.0 gal,Length - 34.5 ft,Height - 11.0 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Bathroom Sink,Toilet",Standard,"38.6 miles from St Louis, MO","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",39.0ft,"Villa Ridge, MO",2007 Fleetwood 39 Class A!,"$6,800",$300,"$1,900","Year - 2007,Manufacturer - Fleetwood RV,Make - Excursion,Model - 39R,Class - Class A Motor Home,Sleeps - 6,Total Number of Beds - 3,Slides - 3,Fresh water tank - 90.0 gal,Length - 39.0 ft,Height - 13.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2007
"Shower,Bathroom Sink,Toilet",Flexible,"44.9 miles from St Louis, MO","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",34.0ft,"Union, MO",2018 Dutchmen RV Coleman Light 3015BH,"$2,750",$115,$700,"Year - 2018,Manufacturer - Dutchmen RV,Make - Coleman Light,Model - 3015BH,Class - Travel Trailer,Sleeps - 10,Total Number of Beds - 7,Number of Bunk Beds - 3,Slides - 2,Fresh water tank - 60.0 gal,Length - 34.0 ft,Height - 129.0 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Toilet",Standard,"30.7 miles from St Louis, MO","TV,CD Player,AM/FM Radio,DVD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",22.0ft,"Pacific, MO",2018 Wildwood FSX Toy Hauler,,$99,$650,"Year - 2018,Manufacturer - Forest River RV,Make - Wildwood X-Lite FSX,Model - 180RT,Class - Toy Hauler,Sleeps - 2,Total Number of Beds - 1,Length - 22.0 ft",2,"Roof Air Conditioning,Hot & Cold Water Supply",Toy Hauler,2018
"Shower,Toilet,Bathroom Sink",Standard,"28.9 miles from St Louis, MO","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",32.0ft,"O'Fallon, MO","2017 Thor Freedom Elite, 30FE","$5,400",$195,"$1,250","Year - 2017,Manufacturer - Thor Motor Coach,Make - Freedom Elite,Model - 30FE,Class - Class C Motor Home,Sleeps - 8,Total Number of Beds - 3,Slides - 2,Length - 32.0 ft,Height - 10.0 ft",8,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2017
"Shower,Toilet,Bathroom Sink",Standard,"16.9 miles from St Louis, MO","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",30ft,"Glen Carbon, IL",2015 Keystone Bullet premier,"$2,780",$109,$687,"Year - 2015,Manufacturer - Keystone,Make - Bullet premier,Class - Travel Trailer,Sleeps - 4,Length - 30.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2015
"Shower,Toilet,Bathroom Sink",Standard,"16.9 miles from St Louis, MO","TV,CD Player,AM/FM Radio,DVD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",31.0ft,"Glen Carbon, IL",NO LONGER AVALIABLE,"$400,000","$1,000","$40,000","Year - 2018,Manufacturer - Airstream RV,Make - Classic,Model - 30RB Twin,Class - Travel Trailer,Sleeps - 5,Length - 31.0 ft,Height - 9.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Strict,"22.9 miles from St Louis, MO","CD Player,TV,DVD Player,AM/FM Radio,iPod Docking Station","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",31.0ft,"Wildwood, MO",2017 Thor Ace 2017,,$269,"$6,500","Year - 2017,Manufacturer - Thor Motor Coach,Make - ACE,Model - 30.1,Class - Class A Motor Home,Sleeps - 6,Number of Bunk Beds - 1,Slides - 2,Length - 31.0 ft,Height - 12.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2017
"Toilet,Bathroom Sink,Shower",Standard,"19.5 miles from St Louis, MO","AM/FM Radio,TV,iPod Docking Station,CD Player","Kitchen Sink,Refrigerator,Slide Out,Range (Stove),Microwave",35.0ft,"Saint Charles, MO",Everything You will Need for an Amazing ...,"$1,999",$129,$700,"Year - 2014,Manufacturer - Keystone RV,Make - Bullet,Model - 310BHS,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 4,Number of Bunk Beds - 2,Slides - 2,Length - 35.0 ft,Height - 10.0 ft",8,Hot & Cold Water Supply,Travel Trailer,2014
"Shower,Bathroom Sink,Toilet",Standard,"28.9 miles from St Louis, MO","TV,DVD Player","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",29.0ft,"O'Fallon, MO",Goldilocks 2019 Winnebago Minnie Plus 26...,"$2,907",$114,$718,"Year - 2019,Manufacturer - Winnebago Industries Towables,Make - Minnie Plus,Model - 26RBSS,Class - Travel Trailer,Sleeps - 4,Slides - 1,Length - 29.0 ft,Height - 130.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Toilet,Bathroom Sink",Standard,"20.2 miles from St Louis, MO","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",27.0ft,"Waterloo, IL",2016 Keystone Passport,"$2,780",$115,$687,"Year - 2016,Manufacturer - Keystone RV,Make - Passport,Model - 2400BH Grand Touring,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 4,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 30.0 gal,Length - 27.0 ft,Height - 10.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2016
"Shower,Toilet,Bathroom Sink",Strict,"19.8 miles from St Louis, MO","TV,iPod Docking Station,CD Player,AM/FM Radio,DVD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",31.0ft,"Chesterfield, MO",2016 Thor A.C.E. 30.2 Bunkhouse,"$7,200",$300,"$1,800","Year - 2016,Manufacturer - Thor Motor Coach,Make - ACE,Model - 30.2,Class - Class A Motor Home,Sleeps - 9,Total Number of Beds - 6,Number of Bunk Beds - 3,Slides - 1,Fresh water tank - 40.0 gal,Length - 31.0 ft,Height - 12.0 ft",9,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2016
"Shower,Toilet,Bathroom Sink",Standard,"39.9 miles from St Louis, MO","DVD Player,TV,iPod Docking Station,CD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",35.0ft,"Wentzville, MO",2018 Jayco SLX 294 QBS,"$3,060",$120,$756,"Year - 2018,Manufacturer - Jayco,Make - Jay Flight SLX 8,Model - 294QBS,Class - Travel Trailer,Sleeps - 10,Total Number of Beds - 5,Slides - 1,Length - 35.0 ft,Height - 11.0 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Standard,"29.8 miles from St Louis, MO","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",37.0ft,"Cedar Hill, MO",ARVIE is a 2019 Forest River Salem Hemi...,"$3,060",$120,$756,"Year - 2019,Manufacturer - Forest River RV,Make - Salem Hemisphere GLX,Model - 300BH,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 6,Number of Bunk Beds - 3,Slides - 3,Fresh water tank - 48.0 gal,Length - 37.0 ft,Height - 11.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
,Standard,"0.8 miles from St Louis, MO",,"Range (Stove),Refrigerator,Kitchen Sink,Slide Out",17.0ft,"St. Louis, MO",Great pop-up for family camping,,$85,$450,"Year - 2010,Manufacturer - Forest River RV,Make - Rockwood Freedom LTD Series,Model - 1620,Class - Pop-up Camper,Sleeps - 6,Total Number of Beds - 3,Number of Bunk Beds - 3,Slides - 2,Fresh water tank - 20.0 gal,Length - 17.0 ft,Height - 8.0 ft",6,,Pop-up Camper,2010
"Shower,Toilet,Bathroom Sink",Standard,"20.2 miles from St Louis, MO","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",37.0ft,"Imperial, MO",Blase of Glory Four Season RV,"$3,600",$150,$900,"Year - 2018,Manufacturer - Keystone RV,Make - Passport,Model - 3350BH Grand Touring,Class - Travel Trailer,Sleeps - 9,Number of Bunk Beds - 3,Slides - 2,Fresh water tank - 43.0 gal,Length - 37.0 ft,Height - 10.0 ft",9,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Flexible,"30.5 miles from St Louis, MO","TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",30ft,"O'Fallon, MO",2018 Freedom Elite: Adventure Awaits!,"$4,836",$195,"$1,229","Year - 2018,Manufacturer - Thor Motor Coach,Make - Freedom Elite,Model - 30FE,Class - Class C Motor Home,Sleeps - 10,Total Number of Beds - 6,Number of Bunk Beds - 3,Slides - 2,Fresh water tank - 40.0 gal,Length - 30.0 ft,Height - 11.0 ft",10,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2018
"Shower,Toilet",Standard,"40.1 miles from St Louis, MO","TV,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",23.0ft,"Wentzville, MO",2018 Starcraft Launch OZONE and Deep Cle...,"$2,400",$99,$600,"Year - 2018,Manufacturer - Starcraft,Make - Launch Outfitter 7,Model - 17BH,Class - Travel Trailer,Sleeps - 5,Total Number of Beds - 4,Number of Bunk Beds - 2,Fresh water tank - 20.0 gal,Length - 23.0 ft,Height - 10.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
Shower,Standard,"24.2 miles from St Louis, MO",,"Range (Stove),Microwave,Kitchen Sink,Refrigerator",18.0ft,"Chesterfield, MO",Brand NEW 2020 Forest River RV Cherokee ...,"$1,995",$79,$495,"Year - 2020,Manufacturer - Forest River RV,Make - Cherokee Wolf Pup,Model - 15RD,Class - Travel Trailer,Sleeps - 4,Total Number of Beds - 3,Number of Bunk Beds - 2,Fresh water tank - 400.0 gal,Length - 18.0 ft,Height - 11.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2020
"Shower,Toilet,Bathroom Sink",Standard,"28.4 miles from St Louis, MO",TV,"Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",23.0ft,"O'Fallon, MO",2020 Unknown Salem FSX Fsx,"$1,800",$100,$550,"Year - 2020,Manufacturer - Forest River RV,Make - Salem,Model - 22FBCE,Class - Travel Trailer,Sleeps - 7,Total Number of Beds - 5,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 20.0 gal,Length - 23.0 ft",7,Hot & Cold Water Supply,Travel Trailer,2020
"Shower,Bathroom Sink,Toilet",Standard,"39.3 miles from St Louis, MO","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",26.0ft,"Robertsville, MO",Jones Family Bunkhouse,"$3,750",$145,$925,"Year - 2017,Manufacturer - KZ,Make - Sportsmen Show Stopper LE,Model - S242SBHSS,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 4,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 40.0 gal,Length - 26.0 ft,Height - 10.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Shower,Toilet,Bathroom Sink",Standard,"39.3 miles from St Louis, MO","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",35.0ft,"Robertsville, MO",#1 Jones Family Home Away From Home,"$3,750",$155,$975,"Year - 2015,Manufacturer - Jayco,Make - Jay Flight,Model - 33RLDS,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 4,Slides - 3,Fresh water tank - 80.0 gal,Length - 35.0 ft,Height - 11.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2015
"Shower,Bathroom Sink,Toilet",Standard,"14.8 miles from St Louis, MO","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",33.0ft,"O'Fallon, IL","2016 Coachmen Catalina Travel Trailer, S...","$3,100",$130,$850,"Year - 2016,Manufacturer - Coachmen RV,Make - Catalina,Model - 303BHS,Class - Travel Trailer,Sleeps - 9,Slides - 1,Length - 33.0 ft,Height - 11.0 ft",9,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2016
"Shower,Toilet,Bathroom Sink",Standard,"8.6 miles from St Louis, MO","TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink",30ft,"Caseyville, IL",2007 Thor Motor Coach Hurricane 30Q,"$4,700",$179,"$1,150","Year - 2007,Manufacturer - Thor Motor Coach,Make - Hurricane,Model - 30Q,Class - Class A Motor Home,Sleeps - 6,Length - 30.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2007
"Shower,Bathroom Sink,Toilet",Standard,"31.0 miles from St Louis, MO","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",31.0ft,"Red Bud, IL",2013 Flagstaff 27BESS,"$3,400",$150,$800,"Year - 2013,Manufacturer - Forest River RV,Make - Flagstaff Super Lite,Model - 27BESS,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 4,Number of Bunk Beds - 2,Slides - 1,Length - 31.0 ft,Height - 9.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2013
"Bathroom Sink,Shower,Toilet",Strict,"47.2 miles from St Louis, MO","CD Player,DVD Player,AM/FM Radio,TV","Microwave,Slide Out,Range (Stove),Refrigerator,Kitchen Sink",39.0ft,"Troy, MO",Fleetwood Discovery 39L,"$8,500",$300,"$2,100","Year - 2007,Manufacturer - Fleetwood RV,Make - Discovery,Model - 39R,Class - Class A Motor Home,Sleeps - 5,Total Number of Beds - 3,Slides - 2,Length - 39.0 ft,Height - 12.6 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply,In Dash Air Conditioning",Class A Motor Home,2007
"Shower,Toilet,Bathroom Sink",Standard,"15.4 miles from St Louis, MO","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",37ft,"Columbia, IL",2016 Raptor 375ts,"$3,545",$139,$876,"Year - 2016,Manufacturer - Raptor,Make - 375ts,Class - Toy Hauler,Sleeps - 9,Length - 37.0 ft",9,"Roof Air Conditioning,Hot & Cold Water Supply",Toy Hauler,2016
"Shower,Toilet,Bathroom Sink",Standard,"45.6 miles from St Louis, MO","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",27.0ft,"French Village, MO",2018 Coachmen Apex,"$2,780",$109,$687,"Year - 2018,Manufacturer - Coachmen RV,Make - Apex Ultra-Lite,Model - 245BHS,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 4,Number of Bunk Beds - 2,Slides - 1,Length - 27.0 ft,Height - 10.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Bathroom Sink,Toilet",Flexible,"22.5 miles from St Louis, MO","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",39.0ft,"Saint Charles, MO",Adkerson’s vacation pad,"$2,500",$170,$900,"Year - 2017,Manufacturer - CrossRoads RV,Make - Volante,Model - 360DB,Class - Fifth Wheel,Sleeps - 11,Total Number of Beds - 9,Number of Bunk Beds - 2,Slides - 4,Fresh water tank - 60.0 gal,Length - 39.0 ft,Height - 12.0 ft",11,"Hot & Cold Water Supply,Roof Air Conditioning",Fifth Wheel,2017
"Shower,Toilet,Bathroom Sink",Standard,"33.3 miles from St Louis, MO","TV,AM/FM Radio","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",28.0ft,"Hillsboro, MO",cjm off road adventures,"$2,907",$115,$718,"Year - 2019,Manufacturer - Forest River RV,Make - Salem FSX,Model - 260RT,Class - Toy Hauler,Sleeps - 4,Length - 28.0 ft,Height - 10.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Toy Hauler,2019
"Shower,Toilet,Bathroom Sink",Strict,"16.7 miles from St Louis, MO","DVD Player,AM/FM Radio,CD Player,TV","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",36.0ft,"Glen Carbon, IL",2009 Allegro Bay Tiffin,"$8,977",$399,"$2,513","Year - 2009,Manufacturer - Tiffin,Make - Allegro Bay,Model - 35QBA,Class - Class A Motor Home,Sleeps - 7,Total Number of Beds - 2,Number of Bunk Beds - 2,Slides - 4,Fresh water tank - 100.0 gal,Length - 36.0 ft,Height - 14.0 ft",7,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2009
"Shower,Toilet,Bathroom Sink",Standard,"4.7 miles from St Louis, MO","TV,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",29ft,"St. Louis, MO",2014 Coachmen 292qbck,"$4,000",$150,$945,"Year - 2014,Manufacturer - Coachmen,Make - 292qbck,Class - Travel Trailer,Sleeps - 8,Fresh water tank - 40.0 gal,Length - 29.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2014
"Shower,Toilet,Bathroom Sink",Standard,"11.8 miles from St Louis, MO","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",21ft,"Fairview Heights, IL",2014 forest river shamrock,"$2,780",$109,$687,"Year - 2014,Manufacturer - forest river,Make - shamrock,Class - Travel Trailer,Sleeps - 8,Length - 21.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2014
"Shower,Toilet,Bathroom Sink",Standard,"12.5 miles from St Louis, MO","AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave",32.0ft,"Hazelwood, MO",2008 Advantage Eccles Coral SE,"$4,565",$179,"$1,128","Year - 2008,Manufacturer - Airstream RV,Make - Sport,Model - 22 Sport,Class - Travel Trailer,Sleeps - 7,Length - 32.0 ft",7,"Hot & Cold Water Supply,Roof Air Conditioning,In Dash Air Conditioning",Travel Trailer,2008
,Standard,"17.6 miles from St Louis, MO",,"Kitchen Sink,Refrigerator,Range (Stove)",13.0ft,"Ballwin, MO",Allie is a 2010 Aliner Sport - Lightweig...,"$2,525",$115,$624,"Year - 2010,Manufacturer - ALiner,Make - Sport,Model - Dual Bunk,Class - Pop-up Camper,Sleeps - 2,Total Number of Beds - 2,Number of Bunk Beds - 2,Fresh water tank - 11.0 gal,Length - 13.0 ft,Height - 7.0 ft",2,Roof Air Conditioning,Pop-up Camper,2010
"Shower,Bathroom Sink,Toilet",Standard,"30.1 miles from St Louis, MO","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Microwave,Slide Out,Refrigerator,Kitchen Sink",37.0ft,"O'Fallon, MO",2012 Thor Motor Coach Outlaw,"$5,600",$219,"$1,400","Year - 2012,Manufacturer - Thor Motor Coach,Make - Outlaw,Model - 3611,Class - Class A Motor Home,Sleeps - 7,Slides - 1,Fresh water tank - 80.0 gal,Length - 37.0 ft,Height - 12.0 ft",7,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2012
"Shower,Toilet,Bathroom Sink",Standard,"9.3 miles from St Louis, MO","TV,DVD Player","Kitchen Sink,Refrigerator,Microwave,Range (Stove)",28ft,"Granite City, IL",2006 Cavailer Gulf stream Coach,"$1,275",$50,$315,"Year - 2006,Manufacturer - Cavailer,Make - Gulf stream Coach,Class - Travel Trailer,Sleeps - 6,Length - 28.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2006
"Shower,Bathroom Sink,Toilet",Standard,"21.6 miles from St Louis, MO","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Refrigerator,Kitchen Sink,Range (Stove)",19.0ft,"Saint Charles, MO",Ulta-Lightweight Couples Retreat,"$2,500",$115,$700,"Year - 2015,Manufacturer - other,Make - Other,Model - VRB,Class - Travel Trailer,Sleeps - 3,Total Number of Beds - 2,Length - 19.0 ft,Height - 10.9 ft",3,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2015
"Shower,Toilet,Bathroom Sink",Strict,"15.8 miles from St Louis, MO","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",41.0ft,"Ballwin, MO","2006 Damon Corporation Tuscany 4076 "" Pr...",,$299,,"Year - 2006,Manufacturer - Damon,Make - Tuscany,Model - 4076,Class - Class A Motor Home,Sleeps - 4,Total Number of Beds - 2,Slides - 3,Fresh water tank - 70.0 gal,Length - 41.0 ft,Height - 14.0 ft",4,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2006
"Shower,Bathroom Sink",Standard,"19.5 miles from St Louis, MO","TV,CD Player","Slide Out,Kitchen Sink,Refrigerator,Range (Stove),Microwave",40ft,"Saint Charles, MO",Fantastic 5ver,"$2,000",$165,$850,"Year - 2013,Class - Fifth Wheel,Sleeps - 5,Fresh water tank - 90.0 gal,Length - 40.0 ft",5,"Hot & Cold Water Supply,Roof Air Conditioning",Fifth Wheel,2013
"Shower,Toilet,Bathroom Sink",Standard,"15.6 miles from St Louis, MO","TV,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",30ft,"Arnold, MO",2006 Cherokee Wolfpack wp 30,"$3,443",$135,$851,"Year - 2006,Manufacturer - Cherokee,Make - Wolfpack wp 30,Class - Travel Trailer,Sleeps - 6,Fresh water tank - 120.0 gal,Length - 30.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2006
"Shower,Toilet,Bathroom Sink",Standard,"9.2 miles from St Louis, MO","TV,DVD Player,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",32.0ft,"Eagle mountain, UT",2018 Forest river sandpiper HT 3250ik,"$3,800",$149,$939,"Year - 2018,Manufacturer - Forest River RV,Make - Sandpiper,Model - m-3250 ik,Class - Fifth Wheel,Sleeps - 5,Total Number of Beds - 3,Slides - 3,Fresh water tank - 50.0 gal,Length - 32.0 ft,Height - 13.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2018
"Shower,Toilet,Bathroom Sink",Standard,"33.6 miles from St Louis, MO","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Range (Stove),Microwave,Slide Out",33.0ft,"Hillsboro, MO",2018 FR3 “Memory maker”,"$5,000",$225,"$1,400","Year - 2018,Manufacturer - Forest River RV,Make - FR3,Model - 32DS,Class - Class A Motor Home,Sleeps - 11,Number of Bunk Beds - 2,Slides - 2,Length - 33.0 ft,Height - 12.0 ft",11,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2018
"Shower,Bathroom Sink,Toilet",Standard,"0.0 miles from St Louis, MO","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",38ft,"St. Louis, MO","Very clean, open floorplan bunkhouse",,$200,"$1,000","Year - 2014,Manufacturer - Sierra by Forest River,Make - 32qbbs,Class - Fifth Wheel,Sleeps - 11,Fresh water tank - 50.0 gal,Length - 38.0 ft",11,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2014
"Shower,Toilet,Bathroom Sink",Flexible,"47.3 miles from St Louis, MO","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",29.0ft,"Oakdale, IL",2014 Wildwood by Forest River 26TBSS,,$120,,"Year - 2014,Manufacturer - Forest River RV,Make - Wildwood,Model - 26TBSS,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 3,Number of Bunk Beds - 2,Slides - 1,Length - 29.0 ft,Height - 11.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2014
"Bathroom Sink,Toilet,Shower",Standard,"81.0 miles from St Louis, MO","TV,DVD Player,AM/FM Radio","Microwave,Kitchen Sink,Refrigerator,Slide Out",34.0ft,"Viburnum, MO",2014 Shasta 315OK Bunkhouse & Outdoor Ki...,"$3,100",$119,$700,"Year - 2014,Manufacturer - Shasta RVs,Make - Flyte,Model - 315OK,Class - Travel Trailer,Sleeps - 7,Total Number of Beds - 5,Number of Bunk Beds - 3,Slides - 1,Length - 34.0 ft,Height - 10.0 ft",7,"Hot & Cold Water Supply,Roof Air Conditioning",Travel Trailer,2014
"Shower,Bathroom Sink,Toilet",Standard,"46.0 miles from St Louis, MO","TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",35.0ft,"Marthasville, MO",2021 Shasta RVs Shasta 30QB,"$3,000",$115,$700,"Year - 2021,Manufacturer - Shasta RVs,Make - Shasta,Model - 30QB,Class - Travel Trailer,Sleeps - 10,Total Number of Beds - 7,Number of Bunk Beds - 4,Slides - 1,Length - 35.0 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2021
"Shower,Toilet,Bathroom Sink",Standard,"30.1 miles from St Louis, MO","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",35.0ft,"Red Bud, IL",2015 Keystone Bullet,"$2,780",$125,$687,"Year - 2015,Manufacturer - Keystone RV,Make - Bullet,Model - 310BHS,Class - Travel Trailer,Sleeps - 8,Number of Bunk Beds - 2,Slides - 2,Length - 35.0 ft,Height - 10.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2015
