bathroom,cancellation,distance,entertainment,kitchen,length,location,name,price_monthly,price_nightly,price_weekly,rv_details,sleeps,temperature_control,vehicle_type,year
"Shower,Bathroom Sink,Toilet",Standard,"16.0 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",20.0ft,"Torrance, CA","The ""Mean Green Vacation Machine""","$2,780",$109,$687,"Year - 2018,Manufacturer - Winnebago Industries Towables,Make - Winnie Drop,Model - 1790,Class - Travel Trailer,Sleeps - 4,Total Number of Beds - 2,Slides - 1,Fresh water tank - 31.0 gal,Length - 20.0 ft,Height - 111.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Standard,"6.2 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",23.0ft,"Los Angeles, CA",2017 Forest River RV Rockwood Mini Lite ...,"$2,780",$109,$687,"Year - 2017,Manufacturer - Forest River RV,Make - Rockwood Mini Lite,Model - 2306,Class - Travel Trailer,Sleeps - 6,Total Number of Beds - 6,Number of Bunk Beds - 2,Length - 23.0 ft,Height - 123.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Shower,Toilet,Bathroom Sink",Standard,"14.7 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",22.0ft,"Long Beach, CA",2017 Thor Chateau 22B C class Sleeps 5,"$5,600",$200,"$1,350","Year - 2017,Manufacturer - Thor Motor Coach,Make - Chateau,Model - 22B,Class - Class C Motor Home,Sleeps - 5,Total Number of Beds - 3,Slides - 1,Fresh water tank - 40.0 gal,Length - 22.0 ft,Height - 10.0 ft",5,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2017
"Shower,Toilet,Bathroom Sink",Standard,"35.6 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",30.0ft,"Rancho Cucamonga, CA",2019 Forest River EVO T2550,"$2,550",$100,$630,"Year - 2019,Manufacturer - Forest River RV,Make - EVO,Model - T2550,Class - Travel Trailer,Sleeps - 9,Total Number of Beds - 4,Slides - 1,Fresh water tank - 56.0 gal,Length - 30.0 ft,Height - 11.0 ft",9,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Toilet,Bathroom Sink",Standard,"18.8 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",35.0ft,"Azusa, CA",2008 Forest River Georgetown 350DS Limit...,"$5,100",$200,"$1,260","Year - 2008,Manufacturer - Forest River RV,Make - Georgetown,Model - 350DS,Class - Class A Motor Home,Sleeps - 8,Total Number of Beds - 5,Number of Bunk Beds - 2,Slides - 2,Fresh water tank - 80.0 gal,Length - 35.0 ft,Height - 13.0 ft",8,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2008
"Shower,Bathroom Sink,Toilet",Standard,"14.2 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",24.0ft,"Monrovia, CA",2017 Thor Quantum GR22,"$5,500",$215,"$1,295","Year - 2017,Manufacturer - Thor,Make - Quantum,Model - GR22,Class - Class C Motor Home,Sleeps - 5,Total Number of Beds - 3,Slides - 1,Length - 24.0 ft,Height - 10.8 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2017
"Shower,Toilet,Bathroom Sink",Flexible,"10.3 miles from Los Angeles, CA","TV,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",22.0ft,"Pico Rivera, CA",Lightweight Single Axle travel trailer -...,"$2,900",$129,$903,"Year - 2016,Manufacturer - KZ,Make - Spree Escape,Model - E196S,Class - Travel Trailer,Sleeps - 6,Total Number of Beds - 5,Slides - 1,Length - 22.0 ft,Height - 9.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2016
"Shower,Toilet,Bathroom Sink",Standard,"10.7 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",37.0ft,"Los Angeles, CA",Home on the Roam! 2014 Forrest River Geo...,"$6,500",$220,"$1,645","Year - 2014,Manufacturer - Forest River RV,Make - Georgetown XL,Model - 360DSF,Class - Class A Motor Home,Sleeps - 8,Total Number of Beds - 3,Number of Bunk Beds - 3,Slides - 4,Fresh water tank - 80.0 gal,Length - 37.0 ft,Height - 13.0 ft",8,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2014
"Shower,Toilet,Bathroom Sink",Standard,"16.2 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",19.0ft,"Monrovia, CA","Meet Burt , Rent Burt , Burt comes with ...","$3,200",$150,$800,"Year - 2018,Manufacturer - Trek Manufacturing,Make - Roadtrek,Model - Class b,Class - Class B Camping Van,Sleeps - 3,Total Number of Beds - 1,Fresh water tank - 30.0 gal,Length - 19.0 ft,Height - 8.0 ft",3,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class B Camping Van,2018
Shower,Strict,"11.6 miles from Los Angeles, CA","AM/FM Radio,CD Player","Refrigerator,Kitchen Sink",17.0ft,"Glendale, CA",2018 Ram Promaster,,$199,,"Year - 2018,Manufacturer - RAM,Make - PROMASTER,Model - 1500,Class - Class B Camping Van,Sleeps - 2,Fresh water tank - 28.0 gal,Length - 17.0 ft,Height - 9.5 ft",2,In Dash Air Conditioning,Class B Camping Van,2018
"Shower,Toilet,Bathroom Sink",Flexible,"10.0 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",23.0ft,"San Gabriel, CA","New $100,000 Airstream Loaded with Extra...","$2,970",$139,$833,"Year - 2018,Manufacturer - Airstream RV,Make - International Signature,Model - 23FB,Class - Travel Trailer,Sleeps - 4,Length - 23.0 ft,Height - 9.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Toilet,Shower,Bathroom Sink",Strict,"10.7 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",25.0ft,"San Gabriel, CA",2012 Lance 2185 2 Queens + Triple Bunk L...,"$3,200",$125,$850,"Year - 2012,Manufacturer - Lance,Make - Lance Travel Trailers,Model - 2185,Class - Travel Trailer,Sleeps - 7,Total Number of Beds - 5,Number of Bunk Beds - 3,Slides - 1,Fresh water tank - 50.0 gal,Length - 25.0 ft,Height - 9.0 ft",7,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2012
"Shower,Toilet,Bathroom Sink",Standard,"6.0 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",24.0ft,"Los Angeles, CA",James! Quick Response - 2018 24ft Winneb...,"$4,000",$175,"$1,100","Year - 2018,Manufacturer - Winnebago,Make - Minnie Winnie,Model - 22R-James,Class - Class C Motor Home,Sleeps - 5,Total Number of Beds - 3,Number of Bunk Beds - 1,Fresh water tank - 40.0 gal,Length - 24.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2018
"Shower,Toilet,Bathroom Sink",Standard,"18.6 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",21.0ft,"La Habra Heights, CA",2015 Forest River RV Rockwood Roo 21DK,"$2,933",$115,$725,"Year - 2015,Manufacturer - Forest River RV,Make - Rockwood Roo,Model - 21DK,Class - Pop-up Camper,Sleeps - 6,Total Number of Beds - 3,Slides - 1,Fresh water tank - 36.0 gal,Length - 21.0 ft,Height - 108.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Pop-up Camper,2015
"Shower,Toilet,Bathroom Sink",Standard,"17.6 miles from Los Angeles, CA","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",23.0ft,"Long Beach, CA",Minnie Winnie- 22 footer- special rates,,$145,,"Year - 2017,Manufacturer - Winnebago,Make - Minnie Winnie,Model - 22R,Class - Class C Motor Home,Sleeps - 6,Length - 23.0 ft,Height - 11.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2017
"Shower,Toilet,Bathroom Sink",Strict,"15.9 miles from Los Angeles, CA","DVD Player,CD Player,iPod Docking Station,AM/FM Radio,TV","Slide Out,Refrigerator,Kitchen Sink,Microwave,Range (Stove)",25.0ft,"Monrovia, CA",2021 Winnebago Navion 24D,"$9,000",$349,"$2,250","Year - 2021,Manufacturer - Winnebago,Make - Navion,Model - 24D,Class - Class C Motor Home,Sleeps - 6,Length - 25.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2021
"Shower,Toilet,Bathroom Sink",Standard,"22.7 miles from Los Angeles, CA","TV,CD Player,AM/FM Radio,DVD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",26.0ft,"Seal Beach, CA","2017 Keystone Cougar Lite, Luxury Condo ...",,$99,"$1,500","Year - 2017,Manufacturer - Keystone RV,Make - Cougar Half-Ton Series,Model - 268RLSWE,Class - Travel Trailer,Sleeps - 6,Slides - 2,Fresh water tank - 60.0 gal,Length - 26.0 ft,Height - 11.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
,Flexible,"12.4 miles from Los Angeles, CA",,"Range (Stove),Refrigerator",12.0ft,"Marina del Rey, CA",2018 Custom Chesapeake Light Craft Teard...,"$1,600",$99,$600,"Year - 2018,Manufacturer - Custom,Make - Chesapeake Light Craft,Model - Teardrop Camper,Class - Travel Trailer,Sleeps - 2,Total Number of Beds - 1,Length - 12.0 ft,Height - 5.0 ft",2,,Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Standard,"11.4 miles from Los Angeles, CA","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",26ft,"Los Angeles, CA",2016 Ford Leprechaun,"$4,000",$200,"$1,200","Year - 2016,Manufacturer - Coachmen RV,Make - Leprechaun,Model - 240RS Ford 350,Class - Class C Motor Home,Sleeps - 5,Total Number of Beds - 3,Number of Bunk Beds - 1,Slides - 1,Fresh water tank - 50.0 gal,Length - 26.0 ft,Height - 10.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2016
"Shower,Toilet,Bathroom Sink",Standard,"19.1 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",24.0ft,"Long Beach, CA","2018 Coachmen Galleria - ""Splendida"" - P...","$3,495",$179,$999,"Year - 2018,Manufacturer - Coachmen RV,Make - Galleria,Model - 24T,Class - Class B Camping Van,Sleeps - 2,Total Number of Beds - 1,Number of Bunk Beds - 1,Fresh water tank - 30.0 gal,Length - 24.0 ft,Height - 9.8 ft",2,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class B Camping Van,2018
"Toilet,Shower",Standard,"15.3 miles from Los Angeles, CA","DVD Player,AM/FM Radio,CD Player,TV","Range (Stove),Kitchen Sink,Refrigerator",15.0ft,"Whittier, CA",2018 NuCamp ,"$1,800",$130,$700,"Year - 2019,Manufacturer - nuCamp RV,Make - , 320,Model - CS,Class - Travel Trailer,Sleeps - 2,Total Number of Beds - 1,Fresh water tank - 11.0 gal,Length - 15.0 ft,Height - 7.0 ft",2,"Hot & Cold Water Supply,Roof Air Conditioning",Travel Trailer,2019
"Shower,Toilet,Bathroom Sink",Standard,"21.3 miles from Los Angeles, CA","TV,AM/FM Radio","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",17.5ft,"West Covina, CA",2019 Coachmen Viking Ultra-Lite 17RBSS,"$1,500",$80,$500,"Year - 2019,Manufacturer - Forest River RV,Make - Coachmen,Model - Viking Ultra-Lite,Class - Travel Trailer,Sleeps - 7,Total Number of Beds - 4,Slides - 1,Fresh water tank - 33.0 gal,Length - 17.5 ft,Height - 10.0 ft",7,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Bathroom Sink,Toilet",Flexible,"16.8 miles from Los Angeles, CA","iPod Docking Station,TV,CD Player,DVD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Slide Out,Microwave,Range (Stove)",24.0ft,"Redondo Beach, CA",2020 Mercedes Benz Thor Coach Freedom El...,"$7,771",$269,"$1,883","Year - 2020,Manufacturer - Thor Motor Coach,Make - Freedom Elite,Model - 24FE,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 3,Slides - 1,Fresh water tank - 30.0 gal,Length - 24.0 ft,Height - 12.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2020
"Shower,Toilet,Bathroom Sink",Standard,"10.3 miles from Los Angeles, CA","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",19.0ft,"Temple City, CA",2018 Simplicity Van Easy to drive! Park ...,,$206,,"Year - 2018,Manufacturer - EHGNA,Make - Roadtrek,Model - Simplicity,Class - Class B Camping Van,Sleeps - 3,Total Number of Beds - 2,Fresh water tank - 37.0 gal,Length - 19.0 ft,Height - 9.0 ft",3,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class B Camping Van,2018
"Shower,Toilet,Bathroom Sink",Standard,"14.3 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",26.0ft,"Los Angeles, CA",Breeze! Quick Response - 2018 26ft Winne...,"$4,500",$200,"$1,200","Year - 2018,Manufacturer - Winnebago,Make - Minnie Winnie,Model - 26A-Breeze,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 3,Number of Bunk Beds - 1,Slides - 3,Fresh water tank - 46.0 gal,Length - 26.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2018
"Shower,Toilet,Bathroom Sink",Strict,"45.4 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio,iPod Docking Station","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",25.0ft,"Jurupa Valley, CA",2019 COACHMEN LEPRECHAUN by Forest River,"$4,350",$145,"$1,015","Year - 2019,Manufacturer - Coachmen RV,Make - Leprechaun,Model - 210QB Ford 350,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 3,Number of Bunk Beds - 1,Slides - 1,Fresh water tank - 50.0 gal,Length - 25.0 ft,Height - 11.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2019
"Shower,Toilet,Bathroom Sink",Strict,"12.3 miles from Los Angeles, CA","TV,DVD Player","Range (Stove),Refrigerator,Kitchen Sink,Microwave",28.0ft,"Lawndale, CA",Cruise light Salem,,$125,$625,"Year - 2017,Manufacturer - Forest River RV,Make - Stealth,Model - FS2213,Class - Toy Hauler,Sleeps - 6,Total Number of Beds - 3,Number of Bunk Beds - 1,Length - 28.0 ft,Height - 12.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Toy Hauler,2017
"Shower,Toilet,Bathroom Sink",Flexible,"68.6 miles from Los Angeles, CA","iPod Docking Station,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",29.0ft,"Murrieta, CA","2019 Forest River Grey Wolf ""Wolfie"" Tra...","$2,800",$110,$700,"Year - 2019,Manufacturer - Forest River RV,Make - Cherokee Grey Wolf,Model - 23DBH,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 4,Slides - 1,Fresh water tank - 40.0 gal,Length - 29.0 ft,Height - 10.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Toilet,Shower,Bathroom Sink",Flexible,"35.6 miles from Los Angeles, CA","CD Player,TV,iPod Docking Station,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",30.0ft,"Simi Valley, CA",RV SANCHEZ LET'S GO!!!!!!,"$8,700",$290,"$2,030","Year - 2017,Manufacturer - Forest River RV,Make - FR3,Model - 30DS,Class - Class A Motor Home,Sleeps - 8,Total Number of Beds - 4,Slides - 2,Fresh water tank - 80.0 gal,Length - 30.0 ft,Height - 13.0 ft",8,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2017
"Bathroom Sink,Toilet,Shower",Standard,"15.1 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player","Range (Stove),Microwave,Refrigerator,Kitchen Sink,Slide Out",32.0ft,"Torrance, CA",2016 Keystone Springdale,"$2,400",$110,$650,"Year - 2016,Manufacturer - Keystone RV,Make - Springdale,Model - 270BHWE,Class - Travel Trailer,Sleeps - 8,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 60.0 gal,Length - 32.0 ft,Height - 11.0 ft",8,"Hot & Cold Water Supply,Roof Air Conditioning",Travel Trailer,2016
"Shower,Toilet,Bathroom Sink",Standard,"19.2 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",25.0ft,"Buena Park, CA",Brand New 2019 Mercedes-Benz Jayco Melbo...,,$229,,"Year - 2019,Manufacturer - Jayco,Make - Melbourne,Model - 24L,Class - Class C Motor Home,Sleeps - 5,Total Number of Beds - 3,Number of Bunk Beds - 1,Slides - 1,Fresh water tank - 30.0 gal,Length - 25.0 ft,Height - 12.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2019
"Shower,Toilet,Bathroom Sink",Standard,"19.2 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",25.0ft,"Buena Park, CA",Brand New 2018 Mercedes Benz Jayco Melbo...,,$199,,"Year - 2018,Manufacturer - Jayco,Make - Melbourne,Model - 24L,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 3,Number of Bunk Beds - 1,Slides - 1,Fresh water tank - 30.0 gal,Length - 25.0 ft,Height - 11.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2018
"Shower,Toilet,Bathroom Sink",Strict,"11.5 miles from Los Angeles, CA","CD Player,AM/FM Radio,DVD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Slide Out",19.5ft,"Pasadena, CA",2019 Midwest Automotive Designs Daycruis...,"$8,925",$350,"$2,205","Year - 2019,Manufacturer - Midwest Automotive Designs,Make - Daycruiser 144,Model - Plan B,Class - Class B Camping Van,Sleeps - 2,Total Number of Beds - 1,Fresh water tank - 10.0 gal,Length - 19.5 ft,Height - 11.0 ft",2,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class B Camping Van,2019
"Toilet,Shower",Standard,"12.4 miles from Los Angeles, CA","DVD Player,AM/FM Radio,CD Player,TV","Range (Stove),Microwave,Kitchen Sink,Refrigerator",18.0ft,"Burbank, CA",2017 Keystone Passport 175bh(best interi...,"$2,700",$110,$650,"Year - 2017,Manufacturer - Keystone RV,Make - Passport,Model - 175BH Express,Class - Travel Trailer,Sleeps - 5,Total Number of Beds - 4,Number of Bunk Beds - 2,Fresh water tank - 35.0 gal,Length - 18.0 ft,Height - 11.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Shower,Bathroom Sink,Toilet",Standard,"11.4 miles from Los Angeles, CA","iPod Docking Station,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",31.0ft,"Los Angeles, CA",Mayito's Dream!,"$5,500",$225,"$1,400","Year - 2018,Manufacturer - Thor Motor Coach,Make - ACE,Model - 30.3,Class - Class A Motor Home,Sleeps - 6,Total Number of Beds - 4,Number of Bunk Beds - 1,Slides - 2,Length - 31.0 ft,Height - 12.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2018
"Shower,Toilet,Bathroom Sink",Standard,"6.3 miles from Los Angeles, CA","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Microwave,Slide Out,Kitchen Sink,Refrigerator,Range (Stove)",27.0ft,"Monterey Park, CA",The McClain's Fun Mobile!,"$4,800",$175,"$1,200","Year - 2015,Manufacturer - Forest River RV,Make - Forester,Model - 2861DS Ford,Class - Class C Motor Home,Sleeps - 6,Slides - 2,Length - 27.0 ft,Height - 11.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2015
"Shower,Toilet,Bathroom Sink",Standard,"20.8 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",25.0ft,"Anaheim, CA",NEW 2020 Sprinter Coachmen Prism/4G WiFi...,"$4,565",$179,"$1,128","Year - 2020,Manufacturer - Coachmen RV,Make - Prism,Model - 2150 CB,Class - Class C Motor Home,Sleeps - 5,Length - 25.0 ft",5,"In Dash Air Conditioning,Hot & Cold Water Supply,Roof Air Conditioning",Class C Motor Home,2020
"Shower,Toilet,Bathroom Sink",Standard,"23.3 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Microwave,Range (Stove),Kitchen Sink",24.0ft,"Anaheim, CA",2019 Thor Four Winds,,$140,$900,"Year - 2019,Manufacturer - Thor Motor Coach,Make - Four Winds,Model - 22B,Class - Class C Motor Home,Sleeps - 5,Number of Bunk Beds - 1,Slides - 1,Length - 24.0 ft,Height - 11.0 ft",5,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2019
"Shower,Toilet,Bathroom Sink",Standard,"13.5 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",39.0ft,"Sherman Oaks, CA",2007 Fleetwood Discovery 39s,"$8,288",$325,"$2,048","Year - 2007,Manufacturer - Fleetwood RV,Make - Discovery,Model - 39R,Class - Class A Motor Home,Sleeps - 8,Total Number of Beds - 4,Slides - 3,Fresh water tank - 84.0 gal,Length - 39.0 ft,Height - 13.0 ft",8,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2007
"Shower,Toilet,Bathroom Sink",Flexible,"38.7 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",26.0ft,"Palmdale, CA",2017 Coachman Leprechaun,"$4,060",$145,"$1,015","Year - 2017,Manufacturer - Coachmen RV,Make - Leprechaun,Model - 210RS Ford 350,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 3,Slides - 1,Fresh water tank - 30.0 gal,Length - 26.0 ft,Height - 11.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2017
"Shower,Bathroom Sink,Toilet",Standard,"39.3 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio,iPod Docking Station","Microwave,Slide Out,Kitchen Sink,Range (Stove)",27.0ft,"Corona, CA",Forest River Salem,"$2,340",$99,$690,"Year - 2020,Manufacturer - Forest River RV,Make - Salem,Model - 27BHSS,Class - Travel Trailer,Sleeps - 6,Length - 27.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2020
"Shower,Toilet,Bathroom Sink",Standard,"14.3 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",25.0ft,"Los Angeles, CA",Leilani! Quick Response - 2018 25ft Winn...,"$4,000",$179,"$1,100","Year - 2018,Manufacturer - Winnebago,Make - Minnie Winnie,Model - 25B-Leilani,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 4,Number of Bunk Beds - 1,Fresh water tank - 40.0 gal,Length - 25.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2018
"Shower,Toilet,Bathroom Sink",Strict,"14.2 miles from Los Angeles, CA","AM/FM Radio,CD Player,TV","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",26.0ft,"Redondo Beach, CA",BEAUTIFULLY RENOVATED - 2005 Fiesta by F...,,$149,,"Year - 2005,Manufacturer - Fleetwood RV,Make - Fiesta Premium,Model - 26Q,Class - Class A Motor Home,Sleeps - 4,Total Number of Beds - 2,Length - 26.0 ft",4,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2005
"Shower,Bathroom Sink,Toilet",Flexible,"20.0 miles from Los Angeles, CA","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Refrigerator,Kitchen Sink",21.0ft,"Rowland Heights, CA",Comfy RV - Home away from Home,"$4,000",$155,"$1,000","Year - 2008,Manufacturer - Coachmen RV,Make - Freelander,Model - 2130QB,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 3,Number of Bunk Beds - 1,Fresh water tank - 30.0 gal,Length - 21.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2008
"Shower,Toilet,Bathroom Sink",Standard,"16.1 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Microwave,Kitchen Sink,Range (Stove),Slide Out",32.0ft,"La Puente, CA",2016 WINNEBAGO MINNIE WINNIE,"$7,719",$249,"$1,743","Year - 2016,Manufacturer - Winnebago,Make - Minnie Winnie,Model - 31G,Class - Class C Motor Home,Sleeps - 8,Slides - 1,Length - 32.0 ft,Height - 11.0 ft",8,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2016
"Shower,Bathroom Sink,Toilet",Strict,"15.6 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Refrigerator,Kitchen Sink",28.0ft,"Torrance, CA",Salem Blue,,$155,,"Year - 2018,Manufacturer - Forest River RV,Make - Stealth,Model - FS2213,Class - Toy Hauler,Sleeps - 6,Total Number of Beds - 1,Fresh water tank - 100.0 gal,Length - 28.0 ft,Height - 12.0 ft",6,Hot & Cold Water Supply,Toy Hauler,2018
