bathroom,cancellation,distance,entertainment,kitchen,length,location,name,price_monthly,price_nightly,price_weekly,rv_details,sleeps,temperature_control,vehicle_type,year
"Shower,Toilet,Bathroom Sink",Standard,"83.0 miles from New York, NY",TV,"Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",30ft,"King of Prussia, PA",Couples Weekend Retreat,"$1,000",$65,$400,"Year - 2010,Manufacturer - Starcraft,Make - Autumn Ridge 246RKS,Class - Travel Trailer,Sleeps - 4,Fresh water tank - 59.0 gal,Length - 30.0 ft",4,Roof Air Conditioning,Travel Trailer,2010
"Shower,Toilet,Bathroom Sink",Standard,"96.4 miles from New York, NY","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",31.0ft,"Roscoe, NY",Stationary RV pet friendly,"$4,973",$175,"$1,229","Year - 2012,Manufacturer - Jayco,Make - Eagle Super Lite HT,Model - 27.5BHS,Class - Travel Trailer,Sleeps - 6,Total Number of Beds - 1,Number of Bunk Beds - 2,Slides - 2,Fresh water tank - 30.0 gal,Length - 31.0 ft,Height - 12.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2012
"Shower,Toilet,Bathroom Sink",Standard,"98.1 miles from New York, NY","iPod Docking Station,TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",36ft,"West Chester, PA","""The Entertainer"" Fleetwood Excursion Di...","$11,900",$429,"$2,975","Year - 2014,Manufacturer - Fleetwood RV,Make - Excursion,Model - 35B,Class - Class A Motor Home,Sleeps - 6,Slides - 2,Length - 36.0 ft,Height - 11.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2014
"Shower,Toilet,Bathroom Sink",Standard,"98.1 miles from New York, NY","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",38ft,"West Chester, PA",DIESEL PUSHER AIR RIDE - TURN KEY COACH ...,"$8,250",$299,"$2,065","Year - 2008,Manufacturer - Fleetwood RV,Make - Bounder Diesel,Model - 38V,Class - Class A Motor Home,Sleeps - 7,Total Number of Beds - 2,Slides - 2,Fresh water tank - 86.0 gal,Length - 38.0 ft,Height - 12.5 ft",7,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2008
"Shower,Toilet,Bathroom Sink",Standard,"84.6 miles from New York, NY","CD Player,TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",31ft,"Eagleville, PA",2013 Kz Sportsman,"$2,780",$109,$687,"Year - 2013,Manufacturer - Kz,Make - Sportsman,Class - Travel Trailer,Sleeps - 8,Length - 31.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2013
"Shower,Toilet,Bathroom Sink",Strict,"70.0 miles from New York, NY","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Range (Stove),Slide Out",35ft,"Poughkeepsie, NY",2007 jayco eagle,"$2,652",$104,$655,"Year - 2007,Manufacturer - jayco,Make - eagle,Class - Fifth Wheel,Sleeps - 10,Length - 35.0 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2007
"Shower,Toilet,Bathroom Sink",Standard,"99.5 miles from New York, NY","TV,CD Player,AM/FM Radio,DVD Player","Microwave,Kitchen Sink,Refrigerator",42ft,"Hartford, CT",2020 4-Star Trailers Landmark 365 Concor...,"$3,927",$154,$970,"Year - 2020,Manufacturer - 4-Star Trailers,Make - Landmark 365 Concord,Class - Fifth Wheel,Sleeps - 6,Length - 42.0 ft",6,"Hot & Cold Water Supply,Roof Air Conditioning",Fifth Wheel,2020
"Toilet,Shower",Standard,"89.8 miles from New York, NY",TV,"Range (Stove),Microwave,Kitchen Sink,Refrigerator",21ft,"Galloway, NJ",2018 Jay Flight 174 BH,,$269,,"Year - 2018,Manufacturer - Jay Flight,Make - 174 BH,Class - Travel Trailer,Sleeps - 5,Length - 21.0 ft",5,"Hot & Cold Water Supply,Roof Air Conditioning",Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Standard,"74.3 miles from New York, NY","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",35.0ft,"North Haven, CT",2014 Itasca Sunstar 35F,"$6,500",$250,"$1,600","Year - 2014,Manufacturer - Itasca,Make - Sunstar,Model - 35F,Class - Class A Motor Home,Sleeps - 6,Slides - 2,Length - 35.0 ft,Height - 150.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2014
,Standard,"90.8 miles from New York, NY",,"Refrigerator,Kitchen Sink,Range (Stove)",22ft,"Pottstown, PA",2018 Jayco 12 ud,"$2,397",$94,$592,"Year - 2018,Manufacturer - Jayco,Make - 12 ud,Class - Travel Trailer,Sleeps - 6,Length - 22.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Toilet,Bathroom Sink,Shower",Standard,"80.0 miles from New York, NY",TV,"Slide Out,Range (Stove),Microwave,Kitchen Sink,Refrigerator",36ft,"Polk Township, PA",2015 Keystone Outback,"$2,500",$280,"$1,100","Year - 2015,Manufacturer - Keystone,Make - Outback,Class - Toy Hauler,Sleeps - 7,Length - 36.0 ft",7,"Hot & Cold Water Supply,Roof Air Conditioning",Toy Hauler,2015
"Shower,Toilet,Bathroom Sink",Standard,"93.1 miles from New York, NY","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",38ft,"Kutztown, PA",2011 Fleetwood Bounder,"$7,000",$420,"$2,250","Year - 2011,Manufacturer - Fleetwood,Make - Bounder,Class - Class A Motor Home,Sleeps - 6,Fresh water tank - 80.0 gal,Length - 38.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2011
"Shower,Toilet,Bathroom Sink",Standard,"97.2 miles from New York, NY","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",31.0ft,"Winchester, CT",2018 Jayco 267bhs,"$3,825",$150,$945,"Year - 2018,Manufacturer - Jayco,Make - Jay Flight,Model - 27BHS,Class - Travel Trailer,Sleeps - 8,Number of Bunk Beds - 2,Slides - 1,Length - 31.0 ft,Height - 11.0 ft",8,"Hot & Cold Water Supply,Roof Air Conditioning",Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Strict,"83.7 miles from New York, NY","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",23ft,"Port Republic, NJ",2013 Cherokee ss5,"$3,290",$129,$813,"Year - 2013,Manufacturer - Cherokee,Make - ss5,Class - Fifth Wheel,Sleeps - 6,Length - 23.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2013
"Shower,Toilet,Bathroom Sink",Flexible,"83.7 miles from New York, NY","TV,DVD Player,AM/FM Radio,iPod Docking Station,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",23ft,"Port Republic, NJ",Sweet home,"$5,075",$199,"$1,254","Year - 2013,Manufacturer - Cherokee,Make - ss5,Class - Class C Motor Home,Sleeps - 6,Length - 23.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2013
"Shower,Bathroom Sink,Toilet",Standard,"97.1 miles from New York, NY","iPod Docking Station,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Kitchen Sink,Refrigerator",36.0ft,"Northfield, NJ",Luxury RV rental in South Jersey! Come t...,"$6,000",$215,"$1,500","Year - 2018,Manufacturer - Keystone RV,Make - Montana High Country,Model - 345RL,Class - Fifth Wheel,Sleeps - 4,Total Number of Beds - 2,Slides - 4,Length - 36.0 ft,Height - 12.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2018
"Shower,Toilet,Bathroom Sink",Standard,"86.7 miles from New York, NY","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",41ft,"Woodbury Heights, NJ",2013 411 Open Range,"$4,590",$180,"$1,134","Year - 2013,Manufacturer - 411,Make - Open Range,Class - Fifth Wheel,Sleeps - 11,Length - 41.0 ft",11,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2013
"Shower,Toilet,Bathroom Sink",Standard,"77.9 miles from New York, NY","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",30.0ft,"Waterbury, CT",Perfect for a big family trip.Sleeps up ...,"$2,000",$120,$600,"Year - 2008,Manufacturer - Dutchmen RV,Make - Kodiak,Model - 30BH-SL,Class - Travel Trailer,Sleeps - 8,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 50.0 gal,Length - 30.0 ft,Height - 9.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2008
"Shower,Toilet,Bathroom Sink",Standard,"79.2 miles from New York, NY","TV,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",24.0ft,"Tuckerton, NJ",2007 Starcraft Starcraft 1224,"$2,142",$55,$529,"Year - 2007,Manufacturer - Starcraft,Make - Starcraft,Model - 1224,Class - Travel Trailer,Sleeps - 6,Length - 24.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2007
"Shower,Toilet,Bathroom Sink",Standard,"98.1 miles from New York, NY","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",34.0ft,"West Chester, PA",CLASS A DIESEL PUSHER PALAZZO BUNKHOUSE,"$10,775",$399,"$2,793","Year - 2014,Manufacturer - Thor Motor Coach,Make - Palazzo,Model - 33 3,Class - Class A Motor Home,Sleeps - 8,Slides - 2,Length - 34.0 ft,Height - 11.0 ft",8,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2014
"Shower,Toilet,Bathroom Sink",Standard,"78.3 miles from New York, NY","iPod Docking Station,TV,DVD Player,AM/FM Radio,CD Player","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",38.0ft,"Evesham Township, NJ",TOYS! TOYS! TOYS! This 2016 Thor Outlaw ...,,$485,"$3,150","Year - 2016,Manufacturer - Thor Motor Coach,Make - Outlaw,Model - 37RB,Class - Class A Motor Home,Sleeps - 8,Total Number of Beds - 6,Slides - 2,Length - 38.0 ft,Height - 13.0 ft",8,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2016
"Shower,Toilet,Bathroom Sink",Standard,"88.2 miles from New York, NY","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",34.0ft,"Monroe Township, NJ",2016 Georgetown ,"$5,000",$235,"$1,500","Year - 2016,Manufacturer - Forest River RV,Make - Georgetown,Model - 335DS,Class - Class A Motor Home,Sleeps - 8,Total Number of Beds - 4,Slides - 2,Length - 34.0 ft,Height - 12.0 ft",8,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2016
"Shower,Toilet,Bathroom Sink",Standard,"64.7 miles from New York, NY","TV,AM/FM Radio","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",29.0ft,"Easton, PA",2004 Coachmen RV Express Camping Trailer...,"$6,350",$249,"$1,569","Year - 2004,Manufacturer - Coachmen RV,Make - Freelander,Model - 28QB LTD Ford 450,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 4,Number of Bunk Beds - 1,Fresh water tank - 40.0 gal,Length - 29.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2004
,Standard,"49.8 miles from New York, NY",,,28ft,"Centereach, NY",2000 Fleetwood Prowler,,$175,,"Year - 2000,Manufacturer - Fleetwood,Make - Prowler,Class - Travel Trailer,Sleeps - 5,Length - 28.0 ft",5,,Travel Trailer,2000
"Shower,Toilet,Bathroom Sink",Standard,"55.4 miles from New York, NY",AM/FM Radio,"Range (Stove),Refrigerator,Kitchen Sink,Microwave",27ft,"Trumbull, CT",Bertha,,$175,,"Year - 1993,Manufacturer - Winnebago,Make - Brave,Class - Class A Motor Home,Sleeps - 5,Fresh water tank - 25.0 gal,Length - 27.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,1993
"Shower,Toilet,Bathroom Sink",Standard,"63.1 miles from New York, NY","DVD Player,AM/FM Radio,CD Player,TV","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",27ft,"Easton, PA",2004 Wilderness Yukon,"$2,015",$100,$550,"Year - 2004,Manufacturer - Wilderness,Make - Yukon,Class - Travel Trailer,Sleeps - 8,Length - 27.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2004
"Shower,Bathroom Sink,Toilet",Strict,"57.0 miles from New York, NY",AM/FM Radio,"Microwave,Range (Stove),Refrigerator,Kitchen Sink",29ft,"Newtown, CT",Vacation time,,$180,"$1,000","Year - 2004,Manufacturer - Dutchman,Make - 29 foot trailer,Class - Travel Trailer,Sleeps - 8,Fresh water tank - 250.0 gal,Length - 29.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2004
"Shower,Toilet,Bathroom Sink",Standard,"47.6 miles from New York, NY","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",31ft,"Lake Grove, NY",1996 Prowler 31G,,$90,$600,"Year - 1996,Manufacturer - Prowler,Make - 31G,Class - Travel Trailer,Sleeps - 8,Length - 31.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,1996
"Toilet,Shower,Bathroom Sink",Flexible,"47.7 miles from New York, NY","CD Player,TV,iPod Docking Station,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",40ft,"Mahopac, NY",2004 Alfa Gold See Ya perfect for your n...,"$10,500",$350,"$2,485","Year - 2004,Manufacturer - Alfa,Make - See Ya Gold,Class - Class A Motor Home,Sleeps - 8,Fresh water tank - 120.0 gal,Length - 40.0 ft",8,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2004
"Shower,Toilet,Bathroom Sink",Standard,"59.1 miles from New York, NY","TV,iPod Docking Station,CD Player,AM/FM Radio,DVD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",38.0ft,"New Fairfield, CT",2001 Monaco Monarch 36 PCT,"$7,880",$309,"$1,947","Year - 2001,Manufacturer - Monaco,Make - Monarch,Model - 36 PCT,Class - Class A Motor Home,Sleeps - 4,Length - 38.0 ft",4,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2001
"Shower,Bathroom Sink,Toilet",Standard,"42.5 miles from New York, NY","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Refrigerator,Kitchen Sink",38ft,"Princeton, NJ",Home away from home!,$200,$325,$250,"Year - 1996,Manufacturer - Safari,Make - Serengeti,Class - Class A Motor Home,Sleeps - 6,Fresh water tank - 100.0 gal,Length - 38.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,1996
"Shower,Toilet,Bathroom Sink",Standard,"42.7 miles from New York, NY","CD Player,TV,DVD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Slide Out,Range (Stove)",41ft,"Kings Park, NY",A Gorgeous 2003 Gulf Stream Scenic Cruis...,"$5,500",$239,"$1,500","Year - 2003,Class - Class A Motor Home,Sleeps - 4,Length - 41.0 ft",4,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2003
,Standard,"24.3 miles from New York, NY",,,33ft,"Rye, NY",workhorse custom chassis,,$250,,"Year - 2003,Manufacturer - workhorse,Make - custom chassis,Class - Class C Motor Home,Sleeps - 4,Length - 33.0 ft",4,,Class C Motor Home,2003
"Shower,Bathroom Sink,Toilet",Standard,"29.4 miles from New York, NY","TV,AM/FM Radio","Microwave,Range (Stove),Refrigerator,Kitchen Sink",33ft,"Farmingdale, NY",My RV is Perfect for Your Next Getaway!,,$230,,"Year - 2000,Manufacturer - Coachman,Make - Catalina,Class - Travel Trailer,Sleeps - 7,Fresh water tank - 30.0 gal,Length - 33.0 ft",7,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2000
"Shower,Toilet,Bathroom Sink",Strict,"36.5 miles from New York, NY","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",25.0ft,"Manalapan Township, NJ",1996 Shasta F350 (Class C),"$4,000",$150,"$1,000","Year - 1995,Manufacturer - Shasta RVs,Make - Shasta,Model - F350,Class - Class C Motor Home,Sleeps - 7,Total Number of Beds - 4,Number of Bunk Beds - 1,Fresh water tank - 30.0 gal,Length - 25.0 ft,Height - 11.0 ft",7,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,1995
"Shower,Bathroom Sink,Toilet",Standard,"27.9 miles from New York, NY","iPod Docking Station,TV,AM/FM Radio","Microwave,Range (Stove),Refrigerator,Kitchen Sink",24.0ft,"Massapequa, NY",Easy to drive 24ft Class C 2000 Winnebag...,"$5,000",$195,"$1,300","Year - 2000,Manufacturer - Winnebago,Make - Chalet,Model - 24V,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 3,Number of Bunk Beds - 1,Fresh water tank - 30.0 gal,Length - 24.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2000
"Shower,Toilet,Bathroom Sink",Standard,"13.3 miles from New York, NY","CD Player,TV,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",30ft,"Linden, NJ",SPECIALS AVAILABLE! BOOK NOW!,,$198,,"Year - 2019,Manufacturer - 30ft Motorhome,Make - FS30,Model - NYC,Class - Class C Motor Home,Sleeps - 7,Total Number of Beds - 5,Number of Bunk Beds - 1,Length - 30.0 ft",7,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2019
"Shower,Toilet,Bathroom Sink",Standard,"13.3 miles from New York, NY","CD Player,TV,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",22ft,"Linden, NJ",SPECIALS AVAILABLE! BOOK NOW!,,$198,,"Year - 2019,Manufacturer - 22ft Motorhome,Make - C22,Model - NYC,Class - Class C Motor Home,Sleeps - 5,Length - 22.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2019
"Shower,Toilet,Bathroom Sink",Standard,"13.3 miles from New York, NY","CD Player,TV,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",30ft,"Linden, NJ",SPECIALS AVAILABLE! BOOK NOW!,,$198,,"Year - 2019,Manufacturer - 30ft Motorhome,Make - FS30,Model - NYC,Class - Class C Motor Home,Sleeps - 7,Total Number of Beds - 5,Number of Bunk Beds - 1,Length - 30.0 ft",7,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2019
"Shower,Toilet,Bathroom Sink",Standard,"13.3 miles from New York, NY","CD Player,TV,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",22ft,"Linden, NJ",SPECIALS AVAILABLE! BOOK NOW!,,$147,,"Year - 2019,Manufacturer - 22ft Motorhome,Make - C22,Model - NYC,Class - Class C Motor Home,Sleeps - 5,Length - 22.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2019
"Shower,Toilet,Bathroom Sink",Standard,"75.0 miles from New York, NY","CD Player,TV,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",10.0ft,"Hatfield, PA",Outlaw,,$85,,"Year - 2010,Manufacturer - Keystone RV,Make - Bullet,Model - 151EXP,Class - Pop-up Camper,Sleeps - 4,Length - 10.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Pop-up Camper,2010
"Shower,Toilet,Bathroom Sink",Standard,"98.1 miles from New York, NY","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",43.0ft,"West Chester, PA",The Bus - American Eagle Coach,"$14,000",$550,"$3,850","Year - 2007,Manufacturer - American Coach,Make - American Eagle,Model - 42T,Class - Class A Motor Home,Sleeps - 8,Length - 43.0 ft",8,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2007
,Standard,"95.5 miles from New York, NY",DVD Player,,43.0ft,"Marcus Hook, PA",2014 American Coach American Revolution ...,"$6,095",$239,"$1,506","Year - 2014,Manufacturer - American Coach,Make - American Revolution,Model - 42T,Class - Class A Motor Home,Sleeps - 5,Length - 43.0 ft",5,,Class A Motor Home,2014
"Shower,Bathroom Sink,Toilet",Standard,"94.5 miles from New York, NY","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Refrigerator,Kitchen Sink",43.0ft,"Canton, CT",Hideout 212lhs,"$3,600",$120,$840,"Year - 2017,Manufacturer - Grand Design,Make - Momentum,Model - 397TH,Class - Fifth Wheel,Sleeps - 8,Number of Bunk Beds - 1,Slides - 3,Length - 43.0 ft,Height - 13.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2017
"Shower,Toilet,Bathroom Sink",Standard,"94.9 miles from New York, NY","AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",18ft,"Fleetwood, PA",2005 Cross Roads Zinger,"$2,015",$79,$498,"Year - 2005,Manufacturer - Cross Roads,Make - Zinger,Class - Travel Trailer,Sleeps - 7,Fresh water tank - 40.0 gal,Length - 18.0 ft",7,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2005
"Shower,Toilet,Bathroom Sink",Standard,"97.7 miles from New York, NY","TV,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",40ft,"Woolwich Township, NJ",2019 Jayco Eagle,"$3,035",$119,$750,"Year - 2019,Manufacturer - Jayco,Make - Eagle,Class - Travel Trailer,Sleeps - 8,Length - 40.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Toilet,Bathroom Sink",Standard,"87.4 miles from New York, NY","DVD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",31.0ft,"Broomall, PA",2007 Coachmen RV Freelander 19CB Ford 35...,"$4,500",$225,"$1,150","Year - 2007,Manufacturer - Coachmen RV,Make - Freelander,Model - 21QB Ford 450,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 4,Slides - 1,Fresh water tank - 40.0 gal,Length - 31.0 ft,Height - 12.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2007
"Shower,Toilet,Bathroom Sink",Standard,"98.2 miles from New York, NY","TV,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Range (Stove),Microwave,Slide Out",37.0ft,"West Hartford, CT",2010 Damon Challenger 371,"$5,075",$199,"$1,254","Year - 2010,Manufacturer - Damon,Make - Challenger,Model - 371,Class - Class A Motor Home,Sleeps - 4,Slides - 3,Length - 37.0 ft,Height - 146.0 ft",4,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2010
"Shower,Bathroom Sink,Toilet",Standard,"0.0 miles from Orlando, FL","TV,AM/FM Radio,DVD Player,CD Player","Slide Out,Kitchen Sink,Refrigerator,Microwave,Range (Stove)",40ft,"Orlando, FL",40ft diesel pusher for rent,"$5,000",$250,"$1,500","Year - 2003,Class - Class A Motor Home,Sleeps - 5,Fresh water tank - 100.0 gal,Length - 40.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply,In Dash Air Conditioning",Class A Motor Home,2003
,Flexible,"77.3 miles from Orlando, FL",AM/FM Radio,,36ft,"Tampa, FL",2004 Damon Challenger,,$319,,"Year - 2004,Class - Class A Motor Home,Sleeps - 4,Length - 36.0 ft",4,,Class A Motor Home,2004
"Shower,Toilet,Bathroom Sink",Strict,"95.9 miles from Orlando, FL","CD Player,TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",32.0ft,"Arcadia, FL",Winnebago Spirit - AFl199,,$165,,"Year - 2017,Manufacturer - Winnebago,Make - Spirit,Model - AFl199,Class - Class C Motor Home,Sleeps - 8,Length - 32.0 ft",8,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2017
,Strict,"3.0 miles from Orlando, FL",,,30ft,"Orlando, FL",SPECIALS AVAILABLE! BOOK NOW!,,$236,,"Year - 2019,Manufacturer - 30ft MOTORHOME,Make - FS30,Model - MCO,Class - Class C Motor Home,Sleeps - 7,Total Number of Beds - 5,Slides - 1,Fresh water tank - 50.0 gal,Length - 30.0 ft",7,,Class C Motor Home,2019
"Shower,Toilet,Bathroom Sink",Standard,"7.8 miles from Orlando, FL","CD Player,TV,DVD Player,AM/FM Radio,iPod Docking Station","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",35.0ft,"Orlando, FL",WINDSPORT FAMILY CRUISER - JUST BRING YO...,,$260,"$1,750","Year - 2016,Manufacturer - Thor Motor Coach,Make - Windsport,Model - 34F,Class - Class A Motor Home,Sleeps - 8,Total Number of Beds - 4,Number of Bunk Beds - 1,Slides - 1,Fresh water tank - 50.0 gal,Length - 35.0 ft,Height - 12.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply,In Dash Air Conditioning",Class A Motor Home,2016
"Shower,Toilet,Bathroom Sink",Standard,"77.2 miles from Orlando, FL","TV,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink",27ft,"Tampa, FL",Chalet...,,$150,"$2,625","Year - 2008,Manufacturer - Winnebago,Make - Chalet,Model - 22B,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 3,Number of Bunk Beds - 1,Length - 27.0 ft",6,Hot & Cold Water Supply,Class C Motor Home,2008
"Shower,Toilet,Bathroom Sink",Strict,"99.1 miles from Orlando, FL","TV,AM/FM Radio","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",17.0ft,"Waldo, FL",2006 Pioneer 180ck,,$150,,"Year - 2012,Manufacturer - Coachmen RV,Make - Apex Ultra-Lite,Model - 151 RBX,Class - Pop-up Camper,Sleeps - 5,Slides - 1,Length - 17.0 ft,Height - 9.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply",Pop-up Camper,2012
