bathroom,cancellation,distance,entertainment,kitchen,length,location,name,price_monthly,price_nightly,price_weekly,rv_details,sleeps,temperature_control,vehicle_type,year
"Shower,Toilet,Bathroom Sink",Standard,"26.0 miles from Salt Lake City, UT","TV,DVD Player,CD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",30.68ft,"Lehi, UT",2007 Keystone RV Outback 280RS,"$2,244",$88,$554,"Year - 2007,Manufacturer - Keystone RV,Make - Outback,Model - 280RS,Class - Travel Trailer,Sleeps - 8,Length - 30.7 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2007
"Shower,Bathroom Sink,Toilet",Standard,"27.6 miles from Salt Lake City, UT","CD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",27.5ft,"Clinton, UT",Remi's Rolling Rambler,"$2,270",$89,$561,"Year - 2008,Manufacturer - Skyline,Make - Malibu,Model - 2511B,Class - Travel Trailer,Sleeps - 7,Number of Bunk Beds - 1,Slides - 1,Fresh water tank - 40.0 gal,Length - 27.5 ft,Height - 10.1 ft",7,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2008
"Shower,Toilet,Bathroom Sink",Standard,"33.4 miles from Salt Lake City, UT","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Microwave,Kitchen Sink,Range (Stove),Slide Out",29ft,"Orem, UT",Family fun 29’ surveyor,"$2,780",$119,$707,"Year - 2016,Manufacturer - Surveyor,Make - BH291ss,Class - Travel Trailer,Sleeps - 10,Length - 29.0 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2016
"Shower,Toilet,Bathroom Sink",Standard,"26.5 miles from Salt Lake City, UT","CD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",21.0ft,"West Point, UT",Wildwood X-Lite by Forest River,"$2,423",$95,$599,"Year - 2017,Manufacturer - Forest River RV,Make - Wildwood X Lite FS,Model - 175FB,Class - Travel Trailer,Sleeps - 3,Number of Bunk Beds - 2,Length - 21.0 ft,Height - 9.0 ft",3,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Shower,Bathroom Sink,Toilet",Standard,"23.7 miles from Salt Lake City, UT","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Refrigerator,Kitchen Sink",29ft,"Highland, UT",Very clean and nice,"$3,200",$205,"$1,500","Year - 2008,Manufacturer - Tioga,Make - 2008,Class - Class C Motor Home,Sleeps - 6,Fresh water tank - 30.0 gal,Length - 29.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2008
"Shower,Toilet,Bathroom Sink",Strict,"38.4 miles from Salt Lake City, UT","TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",27ft,"Provo, UT",2017 Eclipse stellar 19sb,,$115,$800,"Year - 2017,Manufacturer - Eclipse,Make - Stellar19sb-le,Class - Toy Hauler,Sleeps - 6,Fresh water tank - 100.0 gal,Length - 27.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Toy Hauler,2017
"Shower,Toilet,Bathroom Sink",Standard,"5.4 miles from Salt Lake City, UT",AM/FM Radio,"Range (Stove),Refrigerator,Kitchen Sink,Microwave",25.0ft,"Millcreek, UT",Great RV for any adventure,"$4,500",$169,"$1,200","Year - 2014,Manufacturer - Thor Motor Coach,Make - Four Winds,Model - 26A,Class - Class C Motor Home,Sleeps - 6,Slides - 1,Length - 25.0 ft,Height - 10.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2014
"Shower,Toilet,Bathroom Sink",Standard,"37.5 miles from Salt Lake City, UT","TV,AM/FM Radio","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",31ft,"Kamas, UT",2018 Kz Durango 2500 D315RKD w/ Solar Ge...,"$3,927",$154,$970,"Year - 2018,Manufacturer - Kz,Make - Durango,Class - Fifth Wheel,Sleeps - 4,Length - 31.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2018
"Shower,Toilet,Bathroom Sink",Standard,"23.5 miles from Salt Lake City, UT","CD Player,TV,AM/FM Radio,DVD Player","Range (Stove),Refrigerator,Kitchen Sink,Microwave",23.0ft,"Highland, UT",Airstream International,"$5,000",$199,"$1,300","Year - 2014,Manufacturer - Airstream RV,Make - International Signature,Model - 23D,Class - Travel Trailer,Sleeps - 5,Length - 23.0 ft,Height - 9.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2014
"Toilet,Shower,Bathroom Sink",Standard,"65.2 miles from Salt Lake City, UT","CD Player,TV,iPod Docking Station,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",37.0ft,"Providence, UT",2017 Fleetwood Bounder Bunkhouse,"$4,500",$350,"$2,000","Year - 2017,Manufacturer - Fleetwood RV,Make - Bounder,Model - 36H,Class - Class A Motor Home,Sleeps - 7,Total Number of Beds - 6,Number of Bunk Beds - 2,Slides - 3,Fresh water tank - 100.0 gal,Length - 37.0 ft,Height - 12.0 ft",7,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2017
"Shower,Toilet,Bathroom Sink",Standard,"74.6 miles from Salt Lake City, UT","DVD Player,AM/FM Radio,CD Player,iPod Docking Station,TV","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",24.0ft,"Smithfield, UT",2012 Ford Thor Majestic,"$4,500",$150,"$1,500","Year - 2012,Manufacturer - Thor Motor Coach,Make - Chateau,Model - 24C,Class - Class C Motor Home,Sleeps - 7,Total Number of Beds - 3,Fresh water tank - 200.0 gal,Length - 24.0 ft,Height - 10.0 ft",7,"Roof Air Conditioning,Hot & Cold Water Supply,In Dash Air Conditioning",Class C Motor Home,2012
"Shower,Toilet,Bathroom Sink",Standard,"51.5 miles from Salt Lake City, UT","AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",27ft,"Payson, UT",2007 Skyline Weekender,"$2,270",$89,$561,"Year - 2007,Manufacturer - Skyline,Make - Weekender,Class - Travel Trailer,Sleeps - 6,Length - 27.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2007
"Shower,Bathroom Sink,Toilet",Standard,"99.3 miles from Salt Lake City, UT","TV,CD Player,DVD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Slide Out,Microwave,Range (Stove)",32.0ft,"Kemmerer, WY",2016 Puma Bunk House,"$3,000",$150,$900,"Year - 2016,Manufacturer - Palomino,Make - Puma,Model - 28-DSBS,Class - Travel Trailer,Sleeps - 9,Total Number of Beds - 5,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 40.0 gal,Length - 32.0 ft,Height - 11.0 ft",9,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2016
"Shower,Toilet,Bathroom Sink",Standard,"44.6 miles from Salt Lake City, UT","TV,CD Player,AM/FM Radio,DVD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",31ft,"Springville, UT",2008 Jayco Eagle Super Lite,"$3,500",$99,$799,"Year - 2008,Manufacturer - Jayco,Make - Eagle Super Lite,Class - Fifth Wheel,Sleeps - 10,Length - 31.0 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2008
"Shower,Bathroom Sink,Toilet",Standard,"47.1 miles from Salt Lake City, UT","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",37ft,"Spanish Fork, UT",2018 Keystone Impact 330,"$3,550",$135,$900,"Year - 2018,Manufacturer - Keystone,Make - Impact 330,Class - Toy Hauler,Sleeps - 7,Fresh water tank - 100.0 gal,Length - 37.0 ft",7,"Roof Air Conditioning,Hot & Cold Water Supply",Toy Hauler,2018
"Shower,Toilet,Bathroom Sink",Standard,"53.5 miles from Salt Lake City, UT","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",31ft,"Elk Ridge, UT","""The Fuss Bus""",,$199,,"Year - 2016,Manufacturer - Aspen Trail,Make - 2750BHS,Class - Travel Trailer,Sleeps - 10,Length - 31.0 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2016
"Shower,Toilet,Bathroom Sink",Standard,"73.6 miles from Salt Lake City, UT","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",31.0ft,"Smithfield, UT","""Heidi Ho"" 2019 Brand New Shawdow Cruise...","$2,490",$119,$763,"Year - 2019,Manufacturer - Cruiser,Make - Shadow Cruiser,Model - 280QBS,Class - Travel Trailer,Sleeps - 9,Number of Bunk Beds - 3,Slides - 1,Length - 31.0 ft,Height - 10.0 ft",9,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Toilet,Bathroom Sink",Standard,"49.0 miles from Salt Lake City, UT","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",37ft,"Terra, UT",2019 Grand design rv Reflection,"$3,035",$119,$750,"Year - 2019,Manufacturer - Grand design rv,Make - Reflection,Class - Travel Trailer,Sleeps - 4,Length - 37.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Toilet,Bathroom Sink",Standard,"49.8 miles from Salt Lake City, UT","CD Player,DVD Player,TV","Slide Out,Microwave,Range (Stove),Refrigerator,Kitchen Sink",33ft,"Salem, UT",2015 Prowler Bunkhouse,"$2,780",$109,$687,"Year - 2015,Manufacturer - Prowler,Make - Bunkhouse,Class - Travel Trailer,Sleeps - 10,Length - 33.0 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2015
"Shower,Toilet,Bathroom Sink",Standard,"84.0 miles from Salt Lake City, UT","TV,DVD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",36.0ft,"Lewiston, UT",2017 Keystone RV Sprinter 293FWBHS,"$3,545",$139,$876,"Year - 2017,Manufacturer - Keystone RV,Make - Sprinter,Model - 293FWBHS,Class - Fifth Wheel,Sleeps - 8,Total Number of Beds - 5,Number of Bunk Beds - 1,Slides - 3,Fresh water tank - 80.0 gal,Length - 36.0 ft,Height - 15.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2017
"Shower,Toilet,Bathroom Sink",Standard,"38.8 miles from Salt Lake City, UT","CD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",30ft,"Provo, UT",R & R ................ And so much m...,"$2,500",$125,$700,"Year - 2005,Manufacturer - Gulf Stream,Make - Conquest,Class - Class C Motor Home,Sleeps - 4,Fresh water tank - 30.0 gal,Length - 30.0 ft",4,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2005
"Shower,Toilet,Bathroom Sink",Standard,"76.5 miles from Salt Lake City, UT","CD Player,TV,DVD Player,AM/FM Radio,iPod Docking Station","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",32.0ft,"Smithfield, UT",2019 Family Fun Trailer,"$6,250",$200,"$1,200","Year - 2019,Manufacturer - Keystone RV,Make - Hideout,Model - 28BHSWE,Class - Travel Trailer,Sleeps - 10,Number of Bunk Beds - 2,Slides - 1,Length - 32.0 ft,Height - 11.0 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Bathroom Sink,Toilet",Standard,"43.6 miles from Salt Lake City, UT","TV,DVD Player,AM/FM Radio,CD Player","Microwave,Range (Stove),Refrigerator,Kitchen Sink",26ft,"Springville, UT",This adventure-mobile is ready to party!,"$3,100",$140,$880,"Year - 2006,Manufacturer - Fleetwood,Make - Jamboree 24D,Class - Class C Motor Home,Sleeps - 5,Fresh water tank - 30.0 gal,Length - 26.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2006
,Strict,"33.3 miles from Salt Lake City, UT","DVD Player,CD Player,TV","Slide Out,Range (Stove),Microwave,Kitchen Sink,Refrigerator",26ft,"Orem, UT",2011 Jayco Baja 14 F,"$2,200",$85,$500,"Year - 2011,Manufacturer - Jayco,Make - Baja 14 F,Class - Pop-up Camper,Sleeps - 5,Length - 26.0 ft",5,Hot & Cold Water Supply,Pop-up Camper,2011
"Shower,Toilet,Bathroom Sink",Standard,"28.6 miles from Salt Lake City, UT","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",27ft,"Saratoga Springs, UT",2011 Jayco Eagle ht /super lite,"$3,035",$119,$750,"Year - 2011,Manufacturer - Jayco,Make - Eagle ht /super lite,Class - Fifth Wheel,Sleeps - 6,Length - 27.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2011
,Standard,"22.4 miles from Salt Lake City, UT",,,33ft,"Lehi, UT",2005 national dolphin,"$4,310",$169,"$1,065","Year - 2005,Manufacturer - national,Make - dolphin,Class - Class A Motor Home,Sleeps - 4,Length - 33.0 ft",4,,Class A Motor Home,2005
"Shower,Toilet,Bathroom Sink",Standard,"27.8 miles from Salt Lake City, UT","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",22ft,"Eagle Mountain, UT",2008 eclipse stellar,"$2,780",$109,$687,"Year - 2008,Manufacturer - eclipse,Make - stellar,Class - Toy Hauler,Sleeps - 6,Length - 22.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Toy Hauler,2008
"Shower,Toilet,Bathroom Sink",Standard,"32.1 miles from Salt Lake City, UT","AM/FM Radio,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",21.0ft,"Eagle Mountain, UT",2018 Coachman Clipper 17BHS,"$1,600",$75,$500,"Year - 2018,Manufacturer - Coachmen RV,Make - Clipper Ultra-Lite,Model - 17BHS,Class - Travel Trailer,Sleeps - 5,Total Number of Beds - 4,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 30.0 gal,Length - 21.0 ft,Height - 9.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Strict,"31.1 miles from Salt Lake City, UT","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Range (Stove),Microwave,Slide Out",32.0ft,"Saratoga Springs, UT",2018 Dutchman Aspen trail,"$2,000",$110,$700,"Year - 2018,Manufacturer - Dutchmen RV,Make - Aspen Trail,Model - 2810BHS,Class - Travel Trailer,Sleeps - 10,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 52.0 gal,Length - 32.0 ft,Height - 11.0 ft",10,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Standard,"30.7 miles from Salt Lake City, UT","DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",33ft,"Hooper, UT",2007 Eclipse Attitude,"$3,188",$125,$788,"Year - 2007,Manufacturer - Eclipse,Make - Attitude,Class - Toy Hauler,Sleeps - 8,Length - 33.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Toy Hauler,2007
"Shower,Toilet,Bathroom Sink",Strict,"24.3 miles from Salt Lake City, UT","TV,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Slide Out",20.0ft,"Highland, UT",The Nomad RPod 180,"$3,035",$105,$750,"Year - 2019,Manufacturer - Forest River RV,Make - R Pod,Model - RP-180,Class - Travel Trailer,Sleeps - 3,Slides - 1,Length - 20.0 ft,Height - 9.0 ft",3,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Toilet",Standard,"27.2 miles from Salt Lake City, UT","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink",15ft,"Cedar Hills, UT",2018 ,"$1,599",$108,$650,"Year - 2018,Manufacturer - NuCamp,Make - , outback,Class - Travel Trailer,Sleeps - 2,Fresh water tank - 30.0 gal,Length - 15.0 ft",2,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Bathroom Sink,Toilet",Standard,"23.8 miles from Salt Lake City, UT","iPod Docking Station,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",36.0ft,"Highland, UT",2016 Prime Time Tracer ,"$4,000",$175,"$1,125","Year - 2016,Manufacturer - Prime Time RV,Make - Tracer,Model - 3200BHT,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 1,Number of Bunk Beds - 2,Slides - 3,Length - 36.0 ft,Height - 12.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2016
"Shower,Toilet",Standard,"31.1 miles from Salt Lake City, UT",AM/FM Radio,"Microwave,Range (Stove),Refrigerator,Kitchen Sink",21.5ft,"Saratoga Springs, UT",2020 Dutchmen RV Aspen Trail LE 1760BH,"$2,678",$105,$662,"Year - 2020,Manufacturer - Dutchmen RV,Make - Aspen Trail LE,Model - 1760BH,Class - Travel Trailer,Sleeps - 6,Total Number of Beds - 4,Number of Bunk Beds - 1,Fresh water tank - 27.0 gal,Length - 21.5 ft,Height - 9.9 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2020
,Standard,"43.0 miles from Salt Lake City, UT",,,10.0ft,"Rush Valley, UT",2016 MIG Apex Ultra,$995,$39,$246,"Year - 2016,Manufacturer - Spectrum Sports Intl,Make - Spectrum Sports Intl,Model - MIG Apex Ultra,Class - Pop-up Camper,Sleeps - 4,Total Number of Beds - 2,Length - 10.0 ft",4,,Pop-up Camper,2016
"Shower,Bathroom Sink,Toilet",Standard,"64.2 miles from Salt Lake City, UT","DVD Player,AM/FM Radio,TV,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",30ft,"Providence, UT","Take ""The Enterprise"" on your next famil...","$4,500",$175,"$1,200","Year - 2000,Class - Class A Motor Home,Sleeps - 6,Fresh water tank - 81.0 gal,Length - 30.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2000
"Toilet,Shower,Bathroom Sink",Standard,"25.9 miles from Salt Lake City, UT","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",22.0ft,"mesa, AZ",Diesel pusher 37 Foot Riata Sleeps 6-8 v...,"$4,500",$200,"$1,400","Year - 2003,Manufacturer - ALiner,Make - Classic,Model - FDRS,Class - Pop-up Camper,Sleeps - 6,Length - 22.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Pop-up Camper,2003
,Standard,"34.1 miles from Salt Lake City, UT",,,20.0ft,"Heber City, UT",2008 Palamino Colt Tent Trailer,,$400,,"Year - 1998,Manufacturer - Palomino,Make - Tent Campers,Model - 12STSB,Class - Pop-up Camper,Sleeps - 2,Total Number of Beds - 1,Length - 20.0 ft",2,Roof Air Conditioning,Pop-up Camper,1998
,Standard,"30.1 miles from Salt Lake City, UT",,"Range (Stove),Refrigerator,Kitchen Sink",17ft,"Lindon, UT",2002 Coleman Destiny pop up,,$189,,"Year - 2000,Manufacturer - Coleman,Make - Destiny,Class - Folding Trailer,Sleeps - 6,Fresh water tank - 10.0 gal,Length - 17.0 ft",6,Roof Air Conditioning,Folding Trailer,2000
"Bathroom Sink,Toilet,Shower",Standard,"25.4 miles from Salt Lake City, UT","TV,AM/FM Radio","Microwave,Refrigerator",10ft,"American Fork, UT",2004 A Liner Clásic,"$2,015",$79,$498,"Year - 2004,Manufacturer - A Liner,Make - Clásic,Class - Fifth Wheel,Sleeps - 4,Length - 10.0 ft",4,,Fifth Wheel,2004
,Standard,"30.1 miles from Salt Lake City, UT",,"Range (Stove),Refrigerator,Kitchen Sink",23ft,"Lindon, UT",Hardsided Tent Trailer,,$189,,"Year - 1988,Manufacturer - Palomino,Make - Tent rtrailer,Class - Folding Trailer,Sleeps - 6,Length - 23.0 ft",6,,Folding Trailer,1988
"Shower,Toilet,Bathroom Sink",Standard,"30.6 miles from Salt Lake City, UT","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",32.0ft,"Heber City, UT",1999 Fleetwood RV Southwind 32VS,"$7,625",$299,"$1,884","Year - 1999,Manufacturer - Fleetwood RV,Make - Southwind,Model - 32VS,Class - Class A Motor Home,Sleeps - 6,Length - 32.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,1999
"Shower,Toilet,Bathroom Sink",Standard,"20.3 miles from Salt Lake City, UT","TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",33.0ft,"Kaysville, UT",2002 Dutchmen 30Z (Will sleep 10) Bunk M...,"$2,000",$75,$475,"Year - 2002,Manufacturer - Dutchmen RV,Make - Dutchmen,Model - 30BH-DSL,Class - Travel Trailer,Sleeps - 10,Total Number of Beds - 7,Number of Bunk Beds - 4,Slides - 1,Fresh water tank - 50.0 gal,Length - 33.0 ft,Height - 11.0 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2002
"Shower,Toilet,Bathroom Sink",Standard,"20.3 miles from Salt Lake City, UT","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",36.0ft,"Kaysville, UT","Utopia RV Rental, L.L.C. (Ultimate Famil...","$4,000",$150,"$1,000","Year - 2002,Manufacturer - Dutchmen RV,Make - Four Winds,Model - 31B-DSL,Class - Travel Trailer,Sleeps - 10,Total Number of Beds - 7,Number of Bunk Beds - 4,Slides - 1,Fresh water tank - 55.0 gal,Length - 36.0 ft,Height - 11.0 ft",10,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2002
,Standard,"31.7 miles from Salt Lake City, UT",,"Range (Stove),Kitchen Sink",14ft,"Eagle Mountain, UT",1975 roadrunner glamper,"$2,000",$79,$500,"Year - 1975,Manufacturer - Roadrunner,Make - Roadrunner,Class - Travel Trailer,Sleeps - 5,Length - 14.0 ft",5,,Travel Trailer,1975
"Shower,Bathroom Sink,Toilet",Standard,"23.9 miles from Salt Lake City, UT","TV,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",38ft,"Highland, UT","Super deluxe, very clean","$5,600",$295,"$2,065","Year - 2002,Manufacturer - Travel Supreme,Make - UUU Trav Supreme,Class - Class A Motor Home,Sleeps - 4,Fresh water tank - 60.0 gal,Length - 38.0 ft",4,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2002
"Shower,Toilet,Bathroom Sink",Standard,"28.2 miles from Salt Lake City, UT","CD Player,TV,DVD Player","Range (Stove),Refrigerator,Kitchen Sink,Microwave",29ft,"Eagle Mountain, UT","Freedom to Play, Easy to Pull","$3,500",$125,$875,"Year - 2004,Class - Travel Trailer,Sleeps - 6,Length - 29.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2004
"Shower,Toilet,Bathroom Sink",Standard,"36.6 miles from Salt Lake City, UT","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",31ft,"Provo, UT",Fun Family-time Chalet,"$2,500",$115,$750,"Year - 2004,Manufacturer - Winnebago,Make - Chalet,Class - Class C Motor Home,Sleeps - 8,Fresh water tank - 28.0 gal,Length - 31.0 ft",8,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2004
"Toilet,Bathroom Sink,Shower",Standard,"25.2 miles from Salt Lake City, UT",AM/FM Radio,"Range (Stove),Kitchen Sink",25.0ft,"Clearfield, UT",Old but Gold!,"$1,800",$70,$425,"Year - 1983,Manufacturer - Unknown,Make - Maybach,Model - 32M,Class - Travel Trailer,Sleeps - 6,Total Number of Beds - 5,Number of Bunk Beds - 2,Fresh water tank - 25.0 gal,Length - 25.0 ft,Height - 50.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,1983
"Shower,Toilet,Bathroom Sink",Standard,"77.1 miles from Salt Lake City, UT","TV,DVD Player,AM/FM Radio,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",32.0ft,"Smithfield, UT",2004 Gulf Stream Kingsport,"$2,015",$79,$498,"Year - 2004,Manufacturer - Gulf Stream RV,Make - Kingsport,Model - 295 QB,Class - Travel Trailer,Sleeps - 9,Total Number of Beds - 7,Number of Bunk Beds - 4,Fresh water tank - 36.0 gal,Length - 32.0 ft",9,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2004
"Shower,Toilet,Bathroom Sink",Strict,"22.5 miles from Salt Lake City, UT","AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",28.0ft,"Highland, UT",2001 Four Winds RV Chateau 28A,"$6,350",$249,"$1,569","Year - 2001,Manufacturer - Four Winds RV,Make - Chateau,Model - 28A,Class - Class C Motor Home,Sleeps - 6,Length - 28.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2001
"Shower,Toilet,Bathroom Sink",Standard,"6.6 miles from Salt Lake City, UT","CD Player,TV,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",29.0ft,"Taylorsville, UT",Wonderful smaller RV for someone that do...,"$6,500",$198,"$1,500","Year - 2012,Manufacturer - Thor Motor Coach,Make - Four Winds,Model - 28A,Class - Class C Motor Home,Sleeps - 6,Length - 29.0 ft,Height - 10.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning",Class C Motor Home,2012
"Shower,Toilet,Bathroom Sink",Standard,"87.7 miles from Salt Lake City, UT","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",33ft,"Mount Pleasant, UT",2016 Keystone Loredo M-285 SBH,"$3,545",$139,$876,"Year - 2016,Manufacturer - Keystone,Make - Loredo M-285 SBH,Class - Fifth Wheel,Sleeps - 10,Length - 33.0 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2016
"Shower,Toilet,Bathroom Sink",Strict,"14.9 miles from Salt Lake City, UT","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",35.0ft,"South Jordan, UT",2014 Itasca Sunstar 35F,"$6,000",$199,"$1,400","Year - 2014,Manufacturer - Itasca,Make - Sunstar,Model - 35F,Class - Class A Motor Home,Sleeps - 6,Slides - 2,Length - 35.0 ft,Height - 12.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2014
"Shower,Toilet,Bathroom Sink",Flexible,"98.4 miles from Salt Lake City, UT","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",43ft,"Price, UT",Home away from Home. Bunkhouse sleeps 8...,$850,$150,$600,"Year - 2015,Manufacturer - Jayco,Make - Eagle Premier 375BHFS,Class - Fifth Wheel,Sleeps - 8,Fresh water tank - 85.0 gal,Length - 43.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2015
